Open,High,Low,Close,Volume,ema_200,ema_9,ema_21,ema_55,ema_100,supertrend,hma_100,psar,rsi_14,macd,macd_signal,macd_hist,hlc3,esa,d,ci,tci,wt1,wt2,k,bb_upper,bb_middle,bb_lower,atr_1,long_stop,short_stop,stddev,upper_rvi,lower_rvi,rvi,obv,mf_mult,mf_vol,cmf,buy_signal,sell_signal
743.1,753.95,741.5,751.1,6986728,753.4021926148303,744.2982379401168,745.7789441454155,751.0389096438629,752.3908704222682,700.8622289358289,738.7263050528582,741.5,52.45484323261957,-2.2120667436165604,-2.967269789688888,0.7552030460723276,748.85,743.4114905778509,58.050992890348844,88.79155668422207,2.318426079780779,2.318426079780779,-16.347278180613856,84.18156808803302,761.2654343504456,745.0125,728.7595656495545,12.450000000000045,730.9175,764.5325,5.846811809289752,5.740713286976313,2.613536686457233,68.71608229621737,-145468336,0.5421686746987932,3787985.0602409495,0.027961945630786227,False,False
751.0,759.9,740.1,742.05,10336011,753.2892354743842,743.8485903520934,745.4399492231049,750.7178771565821,752.1861007109362,690.896006042246,738.8101110216903,759.9,47.525451856458005,-2.2379370815468747,-2.8214032480604856,0.5834661665136109,747.35,744.1991924622807,65.25089570962369,53.90357645113012,10.25460305998837,10.25460305998837,-7.0798003674756504,54.69543147208113,760.6702989482679,744.5825,728.494701051732,19.799999999999955,723.2700000000001,776.7299999999999,5.7742948539646495,4.975284848712805,3.0349711087915554,62.11143408035219,-155804347,-0.8030303030303094,-8300130.045454611,0.0008017205670036705,False,False
743.0,752.25,739.0,750.65,8170508,753.2629744248878,745.2088722816748,745.9135902028227,750.7154529724185,752.1556828750761,700.6364054380214,738.9799612608319,759.9,52.12921345681973,-1.5466624223007557,-2.56645508290854,1.0197926606077843,747.3000000000001,744.8193539698246,71.79994739990269,45.76494226256505,15.71773216807709,15.71773216807709,3.7217000012503276,76.52284263959389,761.0807250414185,744.7925,728.5042749585815,13.25,727.7375,763.5125,6.131678486395192,5.129470667070457,2.630308294286015,66.10330903257821,-147633839,0.7584905660377325,6197253.237735821,0.017258236282525197,False,False
744.8,745.3,734.2,737.0,9973043,753.1011537838442,743.5670978253398,745.1032638207479,750.2256153662606,751.8555703428964,687.0527648942193,739.0766616014542,759.9,45.331224529030536,-2.0763285733495422,-2.4684297809967406,0.39210120764719836,738.8333333333334,743.6221498425265,57.698815566835854,-82.95238328175677,0.537714406564188,0.537714406564188,7.207118928602603,41.87817258883251,760.7717882893128,744.2275,727.6832117106871,16.449999999999932,714.8675000000001,764.6324999999999,6.060345212182596,4.445541244794397,3.087646550005559,59.01274952767122,-157606882,-0.49549549549549954,-4941597.882882923,0.0050891879673659384,False,False
753.55,754.0,741.15,745.15,6660243,753.022037825796,743.883678260272,745.1075125643163,750.0443433888942,751.72278677175,695.0974884047973,739.2017761176119,758.358,49.56062328079105,-1.8175048617969196,-2.3382447971567766,0.520739935359857,746.7666666666668,744.2510532073545,59.74146280079906,46.819006348781464,7.657913166905308,7.657913166905308,8.541990700383735,60.82337317397076,760.0582722450072,743.8875,727.7167277549929,17.0,722.55,772.6,5.869638107674657,4.635420826511765,2.6759603433381516,63.40007064091993,-150946639,-0.3774319066147871,-2513788.2140077893,-0.0020946188173449807,False,False
737.9,753.0,734.0,750.7,9275086,752.998932971808,745.2469426082176,745.6159205130148,750.0677596964337,751.7025335683489,699.9527395643177,739.4203487619351,756.90852,52.268709698246624,-1.1512754027536403,-2.1008509182761492,0.949575515522509,745.9,744.5808425658837,58.78017141472628,28.101885288732507,10.803139647186416,10.803139647186416,8.679124847183246,73.63896848137554,757.4751664745875,743.3025,729.1298335254126,19.0,717.85,769.15,5.9548045282454085,4.811338653409584,2.319165630893065,67.47543317520248,-141671553,0.7578947368421101,7029538.863157939,0.007011805100801887,False,False
752.6,759.7,738.5,739.85,17149692,752.8680978178597,744.1675540865741,745.0917459209224,749.7028397072753,751.4678299333322,687.8174656078859,739.6007264644113,738.5,46.960512219701954,-1.4817078732725122,-1.977022309275422,0.4953144360029098,746.0166666666668,744.8680073860403,59.00416164060736,28.016393097103965,13.45133248563527,13.45133248563527,8.11252492657279,42.550143266475736,753.7810048794682,742.2275000000001,730.6739951205319,21.200000000000045,720.48,777.72,5.660393698153646,4.169826832954973,2.764662706527809,60.13170557419263,-158821245,-0.8726415094339603,-14965533.113207513,-0.04686262309356043,False,False
737.2,753.85,731.0,750.35,23040846,752.8430421181796,745.4040432692593,745.5697690190204,749.7259525748726,751.4456946871276,696.6657190470972,739.8540094774183,753.85,52.036921049596316,-0.8861013145818788,-1.7588381103367134,0.8727367957548346,745.0666666666666,744.9077392421656,62.94173829990462,4.775977850684402,12.116662541796675,12.116662541796675,11.007261960380912,72.63610315186257,754.7678954442202,742.7875,730.8071045557798,22.850000000000023,711.5775,773.2725,5.546011056270846,4.353318062730422,2.396041012324101,64.4997252971795,-135780399,0.6936542669584248,15982381.142231954,0.010053386508210744,False,False
738.0,741.4,729.5,735.1,9081086,752.6664944354117,743.3432346154075,744.6179718354731,749.20359712577,751.1220175646101,680.5291471423875,740.0050802986182,759.7,45.26129440054613,-1.6258841952136436,-1.7322473273120995,0.10636313209845594,735.3333333333334,742.9928580603992,48.04202483285588,-154.42681471273326,-13.505410881977161,-13.505410881977161,5.716430948160297,28.93982808022931,754.4785925148801,742.925,731.3714074851198,20.850000000000023,702.8275,768.0725,5.9422154321716825,3.7728756543663664,2.8688642683037786,56.805531356150674,-144861485,-0.058823529411759085,-534181.5294117137,0.00845811942139718,False,False
744.4,745.0,725.85,731.55,11344261,752.4563800629201,740.984587692326,743.4299743958846,748.5731115141353,750.7344528603604,676.6912324281487,740.0183389421295,758.4920000000001,43.8305629728692,-2.4701484555921525,-1.8798275529681103,-0.5903209026240421,734.1333333333332,741.2209531149861,39.438673112606196,-116.2998772947532,-29.3199441762504,-29.3199441762504,-4.314340007698908,16.740088105726695,755.0329638341569,742.5350000000001,730.0370361658432,19.149999999999977,709.5725,761.2775,6.958709389215233,3.269825567117518,3.4141769510919726,48.920172579369975,-156205746,-0.40469973890340066,-4591019.464752031,-0.019799691063412218,False,False
730.4,747.5,726.75,741.15,15716900,752.3438787687617,741.0176701538609,743.2227039962587,748.3080003886305,750.5446617146107,685.5521091853338,740.0139950371506,756.53348,48.56549027023953,-2.3376472526912266,-1.9713914929127336,-0.366255759778493,738.4666666666667,740.6700958253223,30.204612296933927,-39.79867323992687,-30.93205633989293,-30.93205633989293,-15.410187214080958,44.93392070484574,755.0558641178936,742.615,730.1741358821064,20.75,709.1125,765.1375,6.707978063238231,3.728245899933613,2.958953357613043,55.751978613859954,-140488846,0.3879518072289135,6097399.759036111,-0.0226066539973806,False,False
707.0,733.4,707.0,730.9,15883692,752.1305068407144,738.9941361230888,742.102458178417,747.6862860890366,750.1556585123411,670.6168982668005,739.8890346869981,754.6924712,44.27407937936989,-3.024859731869242,-2.1820851407040354,-0.8427745911652065,723.7666666666668,737.2894099935912,35.61786431051848,-159.3540512555159,-50.689286326911855,-50.689286326911855,-31.11167443125809,45.179584120982966,755.534234246153,742.345,729.155765753847,34.14999999999998,670.2225,770.1775,7.526542678872298,3.2311464466091318,3.567965267114277,47.52306746317092,-156372538,0.8106060606060604,12875416.999999998,0.003913425683394556,False,False
708.6,714.4,704.55,705.9,18840413,751.6705017975232,732.3753088984711,738.8113256167427,746.1939187287138,749.2793088388294,643.7402084401205,739.3828214186124,750.877073504,35.93386708505058,-5.523104725733788,-2.850289057709986,-2.6728156680238015,708.2833333333333,731.4881946615396,30.850843072024222,-168.75971188088798,-68.85396718136973,-68.85396718136973,-44.948813506106234,2.4390243902439424,761.3523254503917,740.7099999999999,720.0676745496081,26.350000000000023,665.6524999999999,753.2975,12.376519649573643,2.800326920394581,4.742439184775526,37.125994381227436,-175212951,-0.7258883248730925,-13676035.832487235,-0.011890263539989784,False,False
704.0,723.7,702.2,716.8,20244016,751.3235316303837,729.2602471187769,736.8102960152206,745.144135916974,748.6361542083575,654.4061875961083,738.6568882017614,746.2443661536,41.140041243428826,-6.547962145704673,-3.589823675308924,-2.9581384703957494,714.2333333333332,728.0372223958984,24.30730046850253,-91.16679078588304,-72.28670927437177,-72.28670927437177,-55.69050478063657,25.303292894280634,761.7101125824994,739.0600000000001,716.4098874175007,21.5,683.9250000000001,741.975,13.761521343837323,4.261819510186947,4.110113960138789,50.90603652421437,-154968935,0.3581395348837125,7250182.474418433,0.018455724181225566,False,False
720.0,726.0,708.5,711.65,19519055,750.9287701216238,725.7381976950215,734.5229963774733,743.9479167770821,747.9037551151227,650.2455688364976,737.6759060659007,740.959042215168,39.506521497896884,-7.687118675360466,-4.409282675319233,-3.2778360000412334,715.3833333333333,725.5064445833855,14.70671119189523,-66.81913324025919,-71.44554373066215,-71.44554373066215,-65.81887662832888,16.37781629116108,761.99421614892,737.0975000000001,712.2007838510801,17.5,693.625,740.875,14.6314548045262,3.6935769088286876,5.512959406057111,40.119071738810646,-174487990,-0.6400000000000026,-12492195.20000005,-0.009490619473468607,False,False
691.5,710.3,684.4,709.25,12099197,750.5140559910603,722.4405581560172,732.2254512522485,742.7087054636149,747.138334221754,645.8110119528478,736.4515635692981,736.3079571493479,38.73464478376556,-8.683470729360238,-5.264120286127434,-3.419350443232804,701.3166666666666,720.6684890000417,24.89414573556336,-107.95657403244724,-77.06262531555217,-77.06262531555217,-72.41221137548897,33.00132802124834,763.4514613593416,735.7475000000001,708.0435386406585,27.25,659.8874999999999,734.8125,16.065851112518803,3.2010999876515296,6.920011633585337,31.627948662622636,-186587187,0.9189189189189224,11118181.027027069,0.045264286888525025,False,False
695.0,698.6,681.4,685.0,9377968,749.8621748369204,714.9524465248138,727.9322284111349,740.6476802684858,745.9078721579568,619.549910757563,734.774406540654,729.0408431484392,31.943450459870817,-11.299604438569645,-6.471217116615876,-4.828387321953769,688.3333333333334,714.2014578667001,17.99228182061159,-117.04564084328211,-83.21385847366447,-83.21385847366447,-76.00218419856265,4.597701149425313,768.4662630461232,733.075,697.6837369538769,27.850000000000023,647.0775,732.9225,20.038398744469387,2.774286655964659,8.669129915036544,24.24351712402909,-195965155,-0.5813953488372078,-5452306.976744172,0.02320485712504101,False,False
704.0,705.75,689.05,691.3,10856584,749.2794666295879,710.2219572198511,724.6020258283045,738.8852631160399,744.8265281548289,626.1699196818067,732.7875930781313,721.4183082446889,35.12568967831807,-12.717947322553414,-7.720563157803385,-4.997384164750029,695.3666666666667,710.4344996266935,16.747569110531064,-67.86988297422288,-80.85324685836576,-80.85324685836576,-78.14381859456114,12.6436781609195,769.7792277257287,730.4275,691.0757722742713,20.75,667.3625,727.4375,20.62492240572932,5.154371422599947,7.5132459263650055,40.68935207473015,-185108571,-0.7305389221556894,-7931157.173652703,0.000526272370191437,False,False
704.8,713.7,703.0,707.35,12736700,748.862258006408,709.6475657758809,723.0336598439131,737.7590037190386,744.0844186864165,642.012927713626,730.7392407334852,715.0153789255387,42.50193417311571,-12.403908871856288,-8.657232300613966,-3.746676571242322,708.0166666666668,709.9509330346882,16.794380587484053,-10.54606040186841,-70.03675663428925,-70.03675663428925,-77.79162182046792,33.14176245210731,769.4350774349192,728.9575,688.4799225650808,22.40000000000009,672.2599999999999,744.4400000000002,20.011150300858983,7.135275273034486,6.511479802849672,52.28550841103301,-172371871,-0.1869158878504665,-2380691.588785037,0.0012461324298198631,False,False
723.5,725.0,714.0,715.25,7980462,748.5278076779861,710.7680526207048,722.3260544035574,736.9551107290729,743.5134400985667,651.1516349422634,728.7489199767036,714.0,45.770341370125124,-11.386312833596776,-9.20304840721053,-2.1832644263862466,718.0833333333334,711.5774130944172,29.672200936568757,39.13411291265616,-53.241238242451495,-53.241238242451495,-71.83627505219275,43.23116219667943,767.4754519127288,727.4024999999999,687.3295480872711,17.649999999999977,692.3475000000001,746.6524999999999,17.228504393483988,8.481039155761087,5.6432824958030485,60.045638756901944,-164391409,-0.7727272727272727,-6166720.636363636,-0.0032546590856723547,False,False
721.0,726.9,714.0,716.75,7131970,748.2116105866628,711.9644420965639,721.8191403668703,736.233499631606,742.983470987704,655.1914714480371,726.8532087997036,726.9,46.393429953393834,-10.339634309791109,-9.430365587726646,-0.9092687220644624,719.2166666666667,713.1052638088671,41.721731726729246,40.38417329666221,-38.83732877489554,-38.83732877489554,-60.74214262750052,48.792270531400966,764.4718934048589,725.6850000000001,686.8981065951413,12.899999999999977,703.035,737.865,16.067180811902208,9.492524709913237,4.8908448296959754,65.99652942081848,-157259439,-0.5736434108527124,-4091207.5968992193,-0.008161746945547759,False,False
718.0,722.85,710.25,715.75,9484934,747.888609486298,712.7215536772511,721.2674003335185,735.5019460733344,742.4441943344821,656.5673243032334,725.0727098074514,726.9,46.01385723667734,-9.481528522652297,-9.440598174711777,-0.040930347940520306,716.2833333333333,713.7408777137604,47.99671660779686,19.756024711515916,-29.822966700063006,-29.822966700063006,-47.98457258792482,51.96671709531015,762.6281285480599,724.37,686.1118714519401,12.600000000000023,699.54,733.5600000000001,15.076749986368101,8.226854748591473,6.248965517252259,56.83170001773965,-166744373,-0.12698412698412856,-1204436.0634920783,-0.010543121127641912,False,False
709.0,719.05,700.0,717.2,11155033,747.583250187927,713.6172429418009,720.897636666835,734.8483051421439,741.9443092981556,658.2205918729101,723.447309196802,726.9,46.694877660129634,-8.58550229600337,-9.269578998970097,0.6840767029667276,712.0833333333334,713.4093688376751,51.6397835709814,-12.400707659709175,-27.142619155393184,-27.142619155393184,-37.26103821820081,54.16036308623306,759.0932342967534,722.6975,686.3017657032466,19.049999999999955,683.8075,735.2425,12.218034980626635,8.759012112862829,5.4157701149519575,61.79292190941219,-155589340,0.8057742782152322,8988438.664042097,0.00645201972518575,False,False
704.0,718.65,698.1,700.35,11980155,747.1132675989924,710.9637943534408,719.0296696971227,733.6162228156387,741.1206596090832,641.103532685619,721.7920138366778,725.286,40.32832154852709,-9.129806508218621,-9.241624500819803,0.11181799260118197,705.6999999999999,711.8674950701401,44.93192133131625,-59.27531929079611,-32.08611148391671,-32.08611148391671,-31.972256528567115,28.668683812405504,757.8810384157986,720.865,683.8489615842014,20.549999999999955,680.6325,736.1175,10.601910741162467,7.591143831147785,6.107255531780026,55.41628353814691,-167569495,-0.7810218978102185,-9356763.394160578,-0.017191469664913875,False,False
706.0,708.0,692.1,702.75,13752878,746.6718420507437,709.3210354827527,717.549699724657,732.5138577150802,740.3608445673192,644.6581794170572,720.1577573498527,723.1111199999999,41.55071372428098,-9.260759306868977,-9.245451462029639,-0.015307844839338003,700.9499999999999,709.683996056112,41.29557973544365,-79.80580360083643,-39.42760257882744,-39.42760257882744,-32.11982497955009,41.05769230769235,754.7989581738243,718.745,682.6910418261757,15.899999999999977,678.585,721.515,10.68950207191123,8.004258263249579,5.292954794209356,60.19500649242943,-153816617,0.339622641509433,4670788.754716968,-0.022787878479323603,False,False
705.0,729.85,705.0,714.9,23011654,746.3557043188956,710.4368283862021,717.3088179315064,731.884791368113,739.8566694273723,654.4873614753515,718.6890404864016,705.0,47.42276416068003,-8.28859116556248,-9.054079402736207,0.7654882371737273,716.5833333333334,711.0638635115564,46.289940990841,53.01529268040513,-25.20561869279166,-25.20561869279166,-30.965487977732252,69.14344685242511,749.9065386590653,716.955,684.0034613409348,27.100000000000023,679.7149999999999,755.135,10.551601199757693,8.343903988117328,4.587227488314776,64.52570684417431,-130804963,-0.20321931589537479,-4676412.583501065,-0.032594442555511825,False,False
712.0,726.9,707.0,719.4,25939327,746.0874883555235,712.2294627089617,717.4989253922785,731.4389059621091,739.4515868644539,659.0586253278163,717.423350459752,692.1,49.448422501708926,-7.073489731028076,-8.657961468394582,1.5844717373665063,717.7666666666668,712.4044241425785,62.87750390304567,53.95943027806805,-13.026380389582474,-13.026380389582474,-27.436428286279575,78.43137254901953,747.2051921610512,715.9325,684.6598078389488,19.899999999999977,690.085,743.8149999999999,11.067194047763351,8.707009329403464,3.9755971565394725,68.65315374291619,-104865636,0.24623115577889362,6387070.467336661,-0.0200930785537853,False,False
708.0,712.5,688.15,708.15,54060587,745.7100009092,711.4135701671694,716.6490230838895,730.6071593206052,738.8317534611974,644.4677627950347,716.1972293817618,712.5,44.80130355051694,-6.938313510455259,-8.314031876806718,1.3757183663514585,702.9333333333334,710.5102059807294,67.59545923632605,-74.115233517645,-22.424665486207477,-22.424665486207477,-25.021066786852266,55.21155830753349,740.9402704651371,713.8225,686.7047295348628,31.25,654.6875,745.9625,11.059887767250713,7.546074752149669,4.920169237967638,60.53206369241503,-158926223,0.6427104722792593,34745305.40246398,0.04901812072299207,False,False
691.1,703.9,684.1,699.55,46559967,745.2506974175661,709.0408561337356,715.0945664398995,729.497975059155,738.0538969570152,635.0209865155311,714.8998847178834,726.9,41.58402623985652,-7.439377001340404,-8.139100901713455,0.6997239003730513,695.85,707.5781647845836,57.034743722050166,-100.26705544426977,-34.40041778744783,-34.40041778744783,-23.764270589007364,37.46130030959744,737.9858924287478,712.045,686.1041075712521,24.049999999999955,659.4075,728.5925,8.917700308253092,6.539931451863047,5.453173380672365,54.53076199351846,-205486190,0.5606060606060573,26101799.68181803,0.08418914007374222,False,False
694.0,703.8,684.5,700.45,21646184,744.8049193338093,707.3226849069885,713.7632422180905,728.4605473784709,737.309265334104,636.5838878639781,713.5531132136742,725.188,42.0530096409022,-7.675374015551256,-8.046355524481015,0.37098150892975923,696.25,705.3125318276669,43.99724802201582,-75.04393451666255,-40.653266515019325,-40.653266515019325,-27.62618254456428,39.31888544891651,735.2701856328774,710.49,685.7098143671226,19.299999999999955,668.095,720.2049999999999,7.54710836658036,6.674221707158689,4.726083596582717,58.544236573807474,-183840006,0.6528497409326511,14131705.616580497,0.10912084187120541,False,False
656.0,677.5,650.9,671.35,19167768,744.0740246140699,700.1281479255908,709.9074929255368,726.4208849720969,736.0031412680821,599.0054990775803,711.8638465293587,723.54448,32.86544295733272,-10.094170832775717,-8.455918586139957,-1.6382522466357603,666.5833333333334,697.5666921288002,34.22755189206114,-163.44840105152323,-59.544825674481466,-59.544825674481466,-39.25579386578903,25.902469917669453,733.1480018357017,707.0,680.8519981642983,49.55000000000007,585.8324999999999,742.5675000000001,13.458512992512834,5.7843254795375305,5.8904075160400655,49.54567681957815,-203007774,0.5375939849624081,10304476.781954927,0.11838584908692396,False,False
641.0,660.95,634.4,658.7,19385102,743.2245318318404,691.8425183404727,705.2522662959425,724.0022819373792,734.4723859954469,582.5049491698223,709.7543969149856,719.1858112,29.815907586227127,-12.883323087492613,-9.341399486410488,-3.541923601082125,651.35,688.3233537030402,30.226570175451855,-140.81415113432288,-72.04779882214937,-72.04779882214937,-51.6615771997745,25.45835515976957,734.7575883676105,703.39,672.0224116323894,36.950000000000045,592.5925,702.7575,18.998849646195186,5.01308208226586,7.6381998000607485,39.62509197798333,-222392876,0.8305084745762716,16099491.491525432,0.13763547956307268,False,False
656.0,662.0,643.0,651.75,12296248,742.314337485255,683.8240146723782,700.3884239054022,721.4218432967585,732.8343189460321,577.47445425284,707.219897449745,712.402946304,28.26420013000981,-15.476153793182675,-10.568350347764927,-4.907803445417748,652.25,681.1086829624322,23.17929370924239,-97.28821798371443,-75.93094023162092,-75.93094023162092,-62.044207810817774,18.177056050288122,739.2400060785816,700.6825,662.1249939214184,19.0,626.85,678.15,23.237937568213535,4.344671137963745,9.718164835814454,30.89470108351468,-234689124,-0.07894736842105263,-970756.4210526316,0.1400450766345636,False,False
650.0,655.3,631.0,648.15,17292072,741.3773789033122,676.6892117379026,695.6394762776383,718.8049917504458,731.1574017391799,574.012008827556,704.299768507439,706.16271059968,27.46680721569868,-17.61838692392905,-11.978357662997752,-5.6400292609313,644.8166666666666,673.8502797032792,20.32831022800271,-89.49790970630069,-78.01816630464857,-78.01816630464857,-71.38543275822508,17.3495194739504,741.2901067210316,697.25,653.2098932789684,24.299999999999955,610.345,675.9549999999999,26.20249670037734,3.7653816529019126,11.916075751089505,24.011681796511507,-251981196,0.41152263374485676,7116079.012345693,0.15441513249105776,False,False
668.65,675.25,662.35,669.2,12242522,740.6591960286524,675.1913693903222,693.2358875251257,717.0333849022155,729.9305224968199,594.3458079448004,701.282892677503,698.646439539712,38.408633063415834,-17.416793087061706,-13.066044747810544,-4.350748339251162,668.9333333333333,672.86689042929,24.723662082518917,-14.497581153155892,-68.24576858903431,-68.24576858903431,-73.5606684868633,38.644410723318195,740.2650616864695,695.1274999999999,649.9899383135304,27.100000000000023,625.115,712.4850000000001,25.503438567923205,6.663789241571418,10.327265650944238,39.21939681630205,-239738674,0.06201550387597439,759226.1705427017,0.16250822703441142,False,False
666.45,671.35,652.3,668.85,15195951,739.9446766651834,673.9230955122578,691.0189886592052,715.3125497271365,728.7210071998531,595.7662271503203,698.2051692486896,691.8817955857407,38.30516389567065,-17.088287453196244,-13.870493288887685,-3.2177941643085592,664.1666666666666,671.1268456767654,31.428089698195937,-29.25175197572235,-62.246689110063244,-62.246689110063244,-71.11039105884177,38.29033889731919,739.1432499667361,693.1075,647.0717500332638,19.050000000000068,636.1074999999998,687.5425000000001,25.631774788099133,5.775284009361896,12.367866869231557,31.831758706124063,-254934625,0.7375328083989511,11207512.41732285,0.1797014095675587,False,False
635.6,664.85,630.0,661.0,12737650,739.1591574943856,671.3384764098063,688.2899896901865,713.3728158083102,727.3799971562917,583.5696044352883,695.0384486683962,685.7936160271666,35.96498891854296,-17.26238375198318,-14.548871381506785,-2.713512370476394,651.9499999999999,667.2914765414123,35.99377315847319,-64.90260527795449,-62.65529159743113,-62.65529159743113,-67.79147890029432,31.046569854782167,739.9341829481264,691.9075,643.8808170518737,38.85000000000002,592.9775,701.8725000000001,25.752726760597966,5.005246141446977,14.152514854747078,26.12646719228482,-267672275,0.7790530846484924,9923305.52367287,0.1827824621917147,False,False
651.0,655.0,626.65,635.6,14649541,738.128718116332,664.1907811278451,683.4999906274422,710.5952152437277,725.5625714700285,555.6076439917595,691.5811072977885,679.0983821039066,29.652494781688603,-19.22827249032639,-15.484751603270707,-3.7435208870556824,639.0833333333334,661.6498478997966,26.003129790752155,-87.87547195282328,-66.53531934441453,-66.53531934441453,-64.92076716023581,8.67248062015508,743.0629345088158,689.1225000000001,635.1820654911843,34.35000000000002,591.4525,690.1975,26.4160286941406,4.337879989254048,15.787650033332882,21.554115515892676,-282321816,-0.3686067019400326,-5399918.992945287,0.16967743649175313,False,False
679.3,686.8,667.0,668.2,12509114,737.4329099758711,664.9926249022761,682.1090823885838,709.0811004135945,724.4266789656715,580.8468795925836,688.262554328374,667.0,43.386816105671535,-17.948803296830874,-15.977561941982742,-1.9712413548481322,674.0,664.1198783198373,26.660226127304693,42.028546083394005,-49.833186201674756,-49.833186201674756,-60.31762156339592,40.2616279069768,741.1589357706015,687.165,633.1710642293984,51.19999999999993,592.08,761.7199999999999,22.290055450125344,6.731503384036888,13.682630028888498,32.974720248349,-269812702,-0.8787878787878739,-10992857.757575696,0.15902934392524032,False,False
691.5,695.5,679.35,681.6,9026398,736.8773586328276,668.3140999218209,682.0628021714398,708.0996325416804,723.5786259168464,594.7921916333253,685.2522943823794,626.65,47.890303284160396,-15.672879532162597,-15.916625460018714,0.24374592785611782,685.4833333333332,668.3925693225366,34.582358702726445,71.40870468670636,-31.180587603462275,-31.180587603462275,-52.551096186745674,54.812967581047424,737.9464140266891,685.4825,633.0185859733108,27.299999999999955,644.9950000000001,729.8549999999999,19.282379301194105,8.404953506324517,11.858279358370032,41.47883786584128,-260786304,-0.7213622291021667,-6511302.5820433395,0.15509553095909287,False,False
680.5,691.9,668.4,688.25,14433515,736.3935043180732,672.3012799374568,682.6252747013089,707.3907170937633,722.8790491660177,603.0729724699927,682.6331386809269,629.404,50.015354949711025,-13.180655733266804,-15.369431514668333,2.18877578140153,682.85,671.2840554580293,55.6092177155771,51.138811423884114,-18.516064676178214,-18.516064676178214,-41.516289456432446,71.75305765870705,734.5583938039698,684.0575,633.5566061960302,23.5,648.425,711.875,17.814492312822296,9.65955868052422,10.277175443920695,48.451058333974565,-246352789,0.6893617021276615,9949912.468085134,0.15950418766228952,False,False
690.1,693.5,675.5,677.9,12062011,735.8114793994854,673.4210239499655,682.1957042739172,706.3374771975575,721.9883749251064,595.8406752229935,680.267163286917,632.04784,46.81540544895631,-11.903492862527628,-14.676243784240194,2.772750921712566,682.3000000000001,673.4872443664235,64.30302243698397,42.497248255552876,-9.129401148219584,-9.129401148219584,-27.164809907383706,66.34304207119742,730.5665919159673,682.165,633.7634080840327,18.0,660.2,708.8,14.909018904573799,8.37161752312099,10.894754572007777,43.451966368061775,-258414800,-0.7333333333333358,-8845474.733333364,0.14220768836279069,False,False
707.2,708.45,677.45,685.25,16239521,735.3083801019781,675.7868191599724,682.4733675217428,705.5843530119305,721.260882352332,602.0966077006941,678.205772351353,634.5859264,49.29631518937214,-10.180889555110639,-13.777172938414283,3.5962833833036445,690.3833333333333,676.8664621598056,69.91141384639847,65.47332569269828,2.3479414426908574,2.3479414426908574,-14.119527996292303,71.63814180929091,726.2721964217008,680.5674999999999,634.862803578299,31.0,651.1,734.8000000000001,15.947163588397776,9.381690331824563,9.442120629073408,49.83948442381202,-242175279,-0.49677419354839003,-8067374.948387144,0.13322809774233765,False,False
706.3,717.0,695.55,713.0,13090326,735.0864061706151,683.2294553279779,685.248515928857,705.8491975472188,721.0973005235729,628.6369469306246,676.7023707735481,639.0177708159999,57.379835984025476,-6.501574832147298,-12.322053317160886,5.820478485013588,708.5166666666668,683.1965030611779,77.85131881055939,105.01093404467603,18.14224799684242,18.14224799684242,-1.7888190962161294,95.57277255118981,728.3107524881511,681.2,634.089247511849,31.75,658.2625,754.2874999999999,20.63814273635169,10.882550652428181,8.18317121186362,57.079143028988135,-229084953,0.6270396270396278,8208153.132867143,0.14770482616793507,False,False
696.0,703.55,692.1,697.45,14924620,734.7119145669274,686.0735642623823,686.3577417535064,705.5492262062467,720.6290371468685,615.2532522375623,675.5138114011403,645.25634915072,52.34391053782162,-4.785284666496409,-10.814699587027992,6.029414920531583,697.7000000000002,686.0972024489423,81.85761340147367,50.955652109885435,23.190464014233655,23.190464014233655,8.637813076386838,78.3619258439403,727.615553767065,680.9350000000001,634.2544462329352,20.899999999999977,664.885,730.765,21.03031496975819,9.431543898771091,9.89612371291623,48.79814827252045,-244009573,-0.065502183406104,-977595.1965064079,0.1334475230037352,False,False
705.0,713.3,691.0,695.35,25965742,734.3202537254655,687.9288514099059,687.1752197759149,705.1849681274522,720.1284621538613,614.682927013806,674.5851882776514,650.9958412186623,51.68420307277425,-3.553601093220095,-9.362479888266414,5.8088787950463185,699.8833333333333,688.8544286258206,83.32410994281501,51.23770383190415,27.50542398618296,27.50542398618296,17.796519359987474,76.03763143331491,724.5230278774956,679.9575,635.3919721225044,22.299999999999955,672.0450000000001,732.2549999999999,20.03683492440456,8.174004712268278,11.248218541114674,42.08583438481758,-269975315,-0.6098654708520151,-15835609.470851945,0.10599971198659325,False,False
707.0,707.0,693.15,698.2,13143312,733.9608482157594,689.9830811279247,688.177472523559,704.9355049800432,719.6942351805175,621.4446343124254,673.9134115211522,656.2761739211694,52.55809475129659,-2.3207595347474808,-7.954135817562627,5.633376282815147,699.4500000000002,690.9735429006565,77.86386275594914,42.890712237846934,29.87239140951588,29.87239140951588,24.677631851693732,79.1920309905922,720.5749216452966,678.8975,637.2200783547034,13.850000000000023,681.3774999999999,718.7725,20.559073699065177,9.825347243841199,9.748456068966052,50.196413475823675,-256832003,-0.27075812274367367,-3558658.483754399,0.10452517358067534,False,False
