Timestamp,Open,High,Low,Close,Volume,ema_200,ema_9,ema_21,ema_55,ema_100,supertrend,hma_100,psar,rsi_14,macd,macd_signal,macd_hist,hlc3,esa,d,ci,tci,wt1,wt2,k,bb_upper,bb_middle,bb_lower,atr_1,long_stop,short_stop,stddev,upper_rvi,lower_rvi,rvi,obv,mf_mult,mf_vol,cmf
2024-06-05 13:45:00+05:30,777.25,790.0,773.5,782.4,6117891,834.5270580959,800.8369797667,811.1309421814,822.4354399592,828.9521703139,742.230112993,815.4961180459,792.45,24.0023936222,-9.1270042431,-5.4012305736,-3.7257736695,781.9666666667,799.5411087115,15.8177705212,-86.7902501588,-60.1713331234,-60.1713331234,-49.2878834571,14.8705096074,840.4973255357,813.11,785.7226744643,16.5,759.475,804.025,17.5661779013,2.4307765212,6.21195917,28.1250822426,-26060540,0.0787878788,482015.6545454377,0.1687838304
2024-06-05 13:15:00+05:30,768.65,778.8,767.4,777.5,4427979,833.959624682,796.1695838134,808.0735838013,820.8306028178,827.9333154562,736.8471016937,813.758077323,791.692,22.2145529703,-10.6039243653,-6.4417693319,-4.1621550334,774.5666666667,794.5462203026,16.5548318617,-90.0250449636,-64.764211868,-64.764211868,-56.9873927529,15.3146322972,842.227968809,810.985,779.742031191,15.0,751.05,795.15,19.7979720418,2.106672985,8.0234275529,20.7961705524,-30488519,0.7719298246,3418089.0526316124,0.1913732055
2024-06-05 12:45:00+05:30,765.55,771.85,761.55,768.65,4143886,833.3097776702,790.6656670507,804.4896216375,818.96700986,826.7593884175,727.2773915243,811.6932415312,790.23448,19.4034029026,-12.3461959782,-7.6226546612,-4.7235413171000005,767.35,789.106976242,13.3579070972,-89.6021556031,-68.5854339811,-68.5854339811,-62.2131272496,9.8885793872,844.6778901253,808.5675,772.4571098747,15.95,742.3425,791.0575,22.3097355261,1.8257832537,9.928268616,15.5332244056,-34632405,0.3786407767,1569044.2135922133,0.19881427810000002
2024-06-05 12:15:00+05:30,764.95,772.6,763.95,765.65,2958480,832.6365460516,785.6625336406,800.9587469432,817.0628309365,825.5493015181,725.8196523719,809.3348623215,787.9397216,18.5466141509,-13.8098424445,-8.8600922178,-4.9497502266,767.4,784.7655809936,10.3045060304,-70.4912749501,-68.878640284,-68.878640284,-65.5999048141,5.7103064067,846.2878606275,805.95,765.6121393725,8.65,756.5975,779.9525,23.9439955781,1.5823454865,11.797032211,11.8267495118,-37590885,-0.6069364162,-1795609.2485549569,0.1791009824
2024-06-05 11:45:00+05:30,771.75,771.9,760.7,764.7,4135249,831.9605605188,781.4700269124,797.6624972211,815.1927298316,824.3443648544,725.4926871347,806.7462588412,785.828543872,18.2714724387,-14.8749803602,-10.0630698463,-4.8119105139,765.7666666667,780.9657981282,7.0349119198,-62.630852434,-67.9174421533,-67.9174421533,-67.5364320716,5.5058499656,847.1035058004,803.335,759.5664941996,11.2,751.18,781.42,24.4774211821,1.3713660883,13.4877507405,9.2291224581,-41726134,-0.2857142857,-1181499.7142856964,0.1630205428
2024-06-05 11:15:00+05:30,771.5,778.45,765.35,771.8,5517168,831.3619479763,779.53602153,795.3113611101,813.6429894804,823.303882382,732.3884184212,804.0810635534,783.3156894848,26.9891110567,-14.9735929112,-11.0451744593,-3.9284184519,771.8666666667,779.1459718359,8.8316300089,-33.7035554649,-62.6537672781,-62.6537672781,-67.0088209241,15.2787336545,846.4209010192,801.0725,755.7240989808,13.75,753.0125,790.7875,22.7259675762,4.2186462867,11.6893839751,26.518973231,-36208966,-0.0152671756,-84231.5725191509,0.15597062180000001
2024-06-05 10:45:00+05:30,752.9,771.65,750.0,771.5,6080471,830.7663067029,777.928817224,793.1466919183,812.1378827133,822.2780629289,729.4895765791,801.3922166464,781.0541205363,26.8587468033,-14.9041458454,-11.8169687365,-3.0871771088,764.3833333333,776.1934441354,15.526474884,-56.7208582896,-61.7410120491,-61.7410120491,-65.2977154411,25.7948410318,845.5021829568,798.89,752.2778170432,21.8,731.32,790.33,18.7899327292,3.6561601151,12.636123809,22.4410532751,-42289437,0.9861431871,5996215.050808326,0.1937374423
2024-06-05 10:15:00+05:30,763.5,764.7,750.0,753.0,4279282,829.9925126064,772.9430537792,789.496992653,810.0258154735,820.9062200986,708.7406189212,798.5346111682,778.45,20.3355438596,-16.1556714109,-12.6847092714,-3.4709621395,755.9,772.1347553083,14.8909516101,-75.4136987209,-63.8445023063,-63.8445023063,-64.0391809467,3.599280144,845.3903021217,795.6275,745.8646978783,21.5,724.925,789.775,16.7050051473,3.1686720998,13.1786413207,19.383442516,-46568719,-0.5918367347,-2532636.285714291,0.1743632205
2024-06-05 09:45:00+05:30,760.8,764.95,752.6,763.35,7296420,829.3294030282,771.0244430233,787.1199933209,808.3588220638,819.766492968,719.8115570291,795.6605138984,775.036,30.5046789214,-16.1264601427,-13.3730594457,-2.7534006971,760.3,769.7678042467,15.8115539054,-47.1917430536,-61.2825393444,-61.2825393444,-62.3804552445,18.0405405405,842.815256085,792.6975,742.579743915,12.35,742.1025,775.4475,11.5133807201,4.2812999158,11.4214891446,27.2645827397,-39272299,0.7408906883,5405849.635627507,0.2062774534
2024-06-05 09:15:00+05:30,790.75,795.0,744.05,760.8,13271878,828.6475184209,768.9795544187,784.7272666553,806.6602927043,818.5988396419,706.3304013262,792.7716586753,744.05,29.5053583503,-16.1232153014,-13.9230906168,-2.2001246846,766.6166666667,769.1375767307,14.1968049353,-14.9998755212,-54.1621295254,-54.1621295254,-60.2575458063,20.9505941213,841.00497909,790.0425,739.08002091,50.95,700.7425,838.3075,11.1626100728,3.710459927,11.386971935,24.5767622,-52544177,-0.3424926398,-4545520.531894022,0.16622485450000002
2024-06-04 15:15:00+05:30,779.3,784.6,773.0,784.6,4180362,828.2092346556,772.1036435349,784.7156969594,805.8724251078,817.9255952925,728.4373611935,790.1532476201,744.05,46.9676337927,-14.0383572029,-13.946143934,-0.0922132689,780.7333333333,771.4567280512,39.5263219563,57.1643805426,-37.0349741303,-37.0349741303,-54.0810363266,79.5878312071,837.9417409799,788.4375,738.9332590201,23.8,740.57,817.03,10.5515644036,4.6226071906,9.8687090104,31.8991534412,-48363815,1.0,4180362.0,0.1878355122
2024-06-04 14:45:00+05:30,790.4,791.8,764.0,779.3,10891395,827.7225756043,773.5429148279,784.2233608722,804.9234099253,817.1607320194,720.4136250742,787.7426219516,744.05,44.3339435946,-12.6677321148,-13.6904615702,1.0227294553,778.3666666667,772.8387157743,56.5746337617,37.7573118566,-25.5284685939,-25.5284685939,-44.5020278985,69.1854759568,833.8339783157,786.3975,738.9610216843,27.8,740.37,815.43,9.443455125,4.0062595652,9.8120084923,28.9924869637,-59255210,0.1007194245,1096975.035971207,0.1840802877
2024-06-04 14:15:00+05:30,789.0,791.4,778.1,790.4,6868092,827.3512066928,776.9143318624,784.7848735202,804.4047167137,816.6308165339,733.4122625668,785.6543136231,745.069,50.5837630235,-10.5640488451,-13.0651790252,2.50113018,786.6333333333,775.5976392861,79.9149492967,73.4571784027,-10.2999075175,-10.2999075175,-31.7563699418,90.9715407262,829.4152925999,784.815,740.2147074001,13.3,766.795,802.705,10.5903069962,4.884132556,8.5037406933,36.4817657369,-52387118,0.8496240602,5835296.210526312,0.208190334
2024-06-04 13:45:00+05:30,786.9,796.6,782.0,789.15,9390236,826.9710951834,779.3614654899,785.1817032002,803.8599054025,816.0866419491,733.4810363101,783.8474248919,746.06762,49.9042677818,-8.8951910259,-12.2311814253,3.3359903994,789.25,778.3281114289,81.9933474576,71.407255261,2.2704252177,2.2704252177,-17.648231256,85.8230256898,823.2052937835,782.9225,742.6397062165,14.6,769.59,809.01,11.7202977261,4.2329148818,8.9326149644,32.1514966073,-61777354,-0.0205479452,-192950.0547945641,0.19949826040000002
2024-06-04 13:15:00+05:30,791.05,799.8,776.3,786.9,12901243,826.5723778184,780.8691723919,785.3379120001,803.2541944953,815.5086886431,729.7479326791,782.2683744904,748.0889152,48.6377651815,-7.6657988196,-11.3181049042,3.6523060845,787.6666666667,780.1958224764,84.5518509877,51.6034221828,9.8601170585,9.8601170585,-5.9244584588,76.8609865471,814.4379038808,780.7025,746.9670961192,23.5,756.325,819.775,12.4221111208,3.6685262309,9.3978811186,28.0760130372,-74678597,-0.09787234040000001,-1262674.8468084857,0.1781048157
2024-06-04 12:45:00+05:30,774.35,791.9,771.45,791.0,8817102,826.2184238102,782.8953379135,785.8526472729,802.8165446919,815.0233680759,733.4281394112,780.934089063,751.191580288,51.0744007189,-6.2881747399,-10.3121188713,4.0239441314,784.7833333333,781.1133246478,82.2997529579,28.9365799817,12.7949575082,12.7949575082,3.6563980667,84.2152466368,807.9170855067,779.2,750.4829144933,20.45,754.0675,809.2825,13.1150994405,4.9280693255,8.1448303028,37.6968344106,-65861495,0.9119804401,8041024.562347205,0.21323080600000002
2024-06-04 12:15:00+05:30,771.85,778.3,731.95,774.35,9459863,825.7023200907,781.1862703308,784.8069520662,801.7998823815,814.2179548467,704.8203254701,779.6423462664,778.3,42.2985838169,-6.4653846519,-9.5427720274,3.0773873756,761.5333333333,777.1973263849,74.5223405626,-105.5130613761,-5.4062761663,-5.4062761663,4.8798059045,62.4907885041,799.5837197765,777.0175,754.4512802235,59.05,669.0575,841.1925,12.6784795893,4.2709934155000004,8.7493168743,32.8025471008,-75321358,0.8295577131,7847502.3160733795,0.2420844011
2024-06-04 11:45:00+05:30,791.6,793.8,754.45,772.0,8418158,825.1679686471,779.3490162647,783.6426836966,800.7356008678,813.3819557408,697.6182929231,778.3661892201,754.45,41.2219908355,-6.7180091168,-8.9778194453,2.2598103285,773.4166666667,776.4411944413,68.5777670563,-23.6590715598,-8.2143985346,-8.2143985346,2.2585999664,59.027266028,798.3683664106,776.24,754.1116335894,39.35,721.0025,827.2475,12.6720903958,3.7015276267,9.2723533438,28.5306118896,-83739516,-0.10800508260000001,-909203.8500635345,0.2310165429
2024-06-04 11:15:00+05:30,815.1,815.1,769.8,791.65,12269062,824.8344565212,781.8092130117,784.3706215423,800.4111151226,812.9516199836,711.1164636307,777.2964181465,731.95,52.1817040178,-5.2718543914,-8.2366264345,2.9647720431,792.1833333333,779.5896222197,64.4386700114,89.9219928878,6.8835078381,6.8835078381,1.5144476613,71.7979555021,798.7932030705,776.36,753.9267969295,45.3,731.295,853.605,13.2891930348,4.9798830145,8.0360395647,38.2599311282,-71470454,-0.035320088300000003,-433344.3532008886,0.22052971470000002
2024-06-04 10:45:00+05:30,836.75,843.5,815.1,815.1,8406483,824.7375962573,788.4673704094,787.1642014021,800.9357181539,812.9941621621,727.0648172677,776.6500747992,735.276,61.4254870533,-2.2080938015,-7.0309199079,4.8228261064,824.5666666667,788.5850311091,68.4552620998,163.5632107057,30.98807751,30.98807751,6.0627276618,74.5405647692,805.382139679,777.69,749.997860321,51.85,747.5775,911.0225,14.6706158595,6.2719807271,6.9645676227,47.3838085381,-63063971,-1.0,-8406483.0,0.1738292744
2024-06-04 10:15:00+05:30,864.5,864.5,830.7,836.6,7663748,824.8556301254,798.0938963275,791.658364911,802.2094425055,813.4616044956,742.5483355409,776.5910027815,741.76944,67.6081036799,1.9325516043,-5.2382256055,7.1707772097,843.9333333333,799.6546915539,75.0966197962,143.3778605179,48.2788133574,48.2788133574,19.4840000428,78.9513391173,818.1772285908,780.4,742.6227714092,49.4,773.11,922.09,19.9441545131,8.0949372319,6.0359586063,57.2853789638,-55400223,-0.6508875740000001,-4988238.343195273,0.154841358
2024-06-04 09:45:00+05:30,849.8,865.5,845.45,864.5,6840036,825.2501014674,811.375117062,798.2803317373,804.4341052732,814.4722657927,771.1835019868,777.3492617426,751.5878848,73.5357455447,7.3802646532,-2.7145275537,10.0947922069,858.4833333333,811.4204199098,84.2477068864,121.2185027894,59.5003040393,59.5003040393,36.4126756862,99.2512167727,837.3266963588,784.75,732.1733036412,28.9,812.035,898.915,27.498414210500002,10.6820674957,5.2311641255,67.1269529031,-48560187,0.9002493766,6157738.144638402,0.1788788185
2024-06-04 09:15:00+05:30,897.0,897.0,836.6,849.55,15891702,825.4918915026,819.0100936496,802.9412106703,806.0453872277,815.1668743908,747.4451517881,778.6547157728,762.97909632,66.5120220406,10.3717177296,-0.0972784971,10.4689962267,861.05,821.3463359278,83.1512306365,92.3964446527,64.561248749,64.561248749,50.8321109139,71.2511360194,847.8443598611,788.795,729.7456401389,60.4,785.26,948.34,30.8205399339,9.2577918296,8.6430809,51.7169859229,-64451889,-0.5711920530000001,-9077213.890728509,0.12904045
2024-06-03 15:15:00+05:30,906.45,909.9,906.0,909.05,3125011,826.3233154677,837.0180749197,812.5874642457,809.7241233982,817.0259461851,799.0506366093,781.064810134,779.0616047616,76.2392565866,17.3436913055,3.3909154634,13.952775842,908.3166666667,838.7404020756,90.0082301758,125.9306454506,74.0026943954,74.0026943954,61.5857651353,99.5223377353,873.8514949783,795.965,718.0785050217,60.35,798.2525,1017.6475,42.2477978178,13.6564592947,7.4906701133,64.5783124094,-61326878,0.5641025641,1762826.7179486735,0.13869403800000002
2024-06-03 14:45:00+05:30,906.05,906.6,899.05,906.45,5117478,827.1205959108,850.9044599357,821.1204220415,813.1786189911,818.796719528,804.4505729484,784.3959898343,797.378980095,75.2111835915,22.401007454,7.1929338615,15.2080735924,904.0333333333,851.7989883272,89.6115756386,87.2462190505,76.040159727,76.040159727,68.5261017277,98.061253161,893.1150475711,803.0525,712.9899524289,10.0,888.1,917.55,49.0434539851,11.8355980554,13.0310412962,47.5962911114,-66444356,0.9602649007,4914134.50331129,0.15469556210000002
2024-06-03 14:15:00+05:30,906.7,907.7,903.1,905.9,2169955,827.9044705784,861.9035679486,828.8276564014,816.4900968843,820.521536963,812.7205156535,788.4904818623,813.1319228817,74.9808434417,26.0641354056,10.9671741704,15.0969612352,905.5666666667,862.5525239951,98.4452561581,70.7466267464,75.2257700377,75.2257700377,72.4574682273,97.752177578,909.0127883982,809.7575,710.5022116018,4.6,899.19,911.61,52.9563719447,10.2575183147,18.354418716,35.850485424,-68614311,0.2173913043,471729.347826031,0.15454180210000001
2024-06-03 13:45:00+05:30,907.85,910.0,905.55,906.55,2285646,828.6870131597,870.8328543589,835.8933240013,819.7065219955,822.2250708846,821.3534640882,793.2116195867,826.6794536782,75.0779851469,28.6889321152,14.5115257593,14.1774063559,907.3666666667,871.5153525294,97.9585909259,60.3602054449,72.9387601003,72.9387601003,74.5518460651,98.0623420388,922.5772315091,816.51,710.4427684909,4.45,901.7675,913.7825,54.6051480812,16.1705356169,15.9071628872,50.4105231079,-66328665,-0.5505617978,-1258389.3707865272,0.1485713347
2024-06-03 13:15:00+05:30,910.25,912.0,900.0,907.85,4782007,829.4747045711,878.2362834871,842.4348400012,822.8545033528,823.9206140354,827.5731176794,798.4144882088,840.0107410897,75.2846725959,30.5221610801,17.7136528235,12.8085082566,906.6166666667,878.5356153568,97.8365347718,50.1977954049,69.4401501472,69.4401501472,73.411210003,97.6950846987,933.2128940659,824.2525,715.2921059341,12.0,889.8,922.2,54.7989360312,21.3209890055,13.7862078356,60.7311062231,-61546658,0.3083333333,1474452.1583333514,0.14829565690000002
2024-06-03 12:45:00+05:30,909.15,911.5,906.0,910.15,4117012,830.2774438291,884.6190267897,848.5907636374,825.9721996617,825.6281266287,836.2508059114,803.9641870881,852.9688076936,75.6691383058,31.7940964677,20.5297415523,11.2643549154,909.2166666667,884.6718256188,98.2433114581,47.0964681401,66.0026606076,66.0026606076,70.9018352232,98.9725076368,942.9061032792,831.5925,720.2788967208,5.5,901.325,916.175,50.8967811315,25.2644279556,11.9480467908,67.8923617087,-57429646,0.5090909091,2095933.3818181478,0.15827050950000002
2024-06-03 12:15:00+05:30,899.4,909.3,897.35,909.2,4277880,831.0627428954,889.5352214317,854.1006942158,828.9446211023,827.2830152103,838.8507253203,809.712213759,863.5944223087,75.1491473932,32.3525176805,22.894296778,9.4582209026,905.2833333333,888.7941271617,98.3708229196,35.3544889036,61.2875572685,61.2875572685,67.4172820309,98.4448764232,950.2454172278,839.0125,727.7795827722,12.8,885.62,921.03,42.998543624,21.8958375615,16.0881130353,57.6449716723,-61707526,0.9832635983,4206283.682008433,0.1704316878
2024-06-03 11:45:00+05:30,893.15,899.9,892.45,899.45,3459596,831.7432131154,891.5181771454,858.223358378,831.4626703487,828.7120644141,831.1106527883,815.4458347823,872.3074262932,69.844291672,31.6435597398,24.6441493703,6.9994103695,897.2666666667,890.4886350627,96.4838862978,17.2271209689,54.5090286071,54.5090286071,62.8098491576,92.0342748334,956.0170820406,844.755,733.4929179594,16.75,868.9125,923.4375,34.104541542,18.9763925533,18.4903035028,50.6486948433,-65167122,0.8791946309,3041658.2281879787,0.1785264608
2024-06-03 11:15:00+05:30,887.6,896.0,887.0,893.4,4347669,832.3567134824,891.8945417163,861.4212348891,833.6747178362,829.9930136336,828.1595875094,821.0300020155,879.4520895604,66.6980083572,30.2448769117,25.7642948786,4.4805820331,892.1333333333,890.8175747168,92.4663274934,4.1284109816,46.758164357,46.758164357,57.1393527101,86.9198312236,959.3886858454,850.46,741.5313141546,12.45,872.9675,910.0325,26.0478446005,16.4462068796,19.4979756492,45.754850222,-69514791,0.4222222222,1835682.4666666447,0.18054525870000002
2024-06-03 10:45:00+05:30,881.55,887.85,881.5,887.65,2145212,832.9068954378,891.0456333731,863.805668081,835.6024064849,831.1347361359,825.3636287585,826.3720335751,887.85,63.7583223551,28.3456823665,26.2805723762,2.0651099903,885.6666666667,889.7873931068,84.6083690297,-15.4144515172,37.1931465302,37.1931465302,49.9369741907,74.871001032,961.7464703967,855.3225,748.8985296033,11.9,865.835,903.515,19.6364669259,14.2533792956,19.5164411527,42.2074476748,-71660003,0.9370078740000001,2010080.5354330407,0.18869966100000002
2024-06-03 10:15:00+05:30,887.2,893.95,881.4,881.65,5545092,833.3919014533,889.1665066984,865.4278800737,837.2469633962,832.1350383907,821.8272658826,831.368400173,881.4,60.7494846305,26.0560492343,26.2356677478,-0.1796185135,885.6666666667,888.9632478188,74.8199863156,-14.7331416254,29.204486814,29.204486814,41.916206577,62.6691266913,962.4334330591,859.9475,757.4615669409,12.55,870.7325,904.6175,17.6769897298,12.3529287229,19.271180963,39.061743858,-77205095,-0.9601593625,-5324172.000000002,0.1682345174
2024-06-03 09:45:00+05:30,867.75,888.3,866.25,887.2,6775536,833.927305419,888.7732053588,867.4071637033,839.0310004177,833.22543367,826.7445392944,836.1115988952,888.3,62.511797132,24.4079771309,25.8701296244,-1.4621524935,880.5833333333,887.2872649217,68.2162936796,-33.6688098472,19.531671943,19.531671943,33.171867411,67.1087533156,962.3489357855,864.9625,767.5760642145,22.05,847.5075,907.0425,10.2058917921,12.0666571321,16.701690168,41.9442139176,-70429559,0.9002267574,6099518.802721143,0.1833465886
2024-06-03 09:15:00+05:30,863.55,877.2,856.75,867.65,15135628,834.2628546188,884.548564287,867.4292397303,840.0531075457,833.9071082508,804.1050853649,840.4156850744,893.95,53.4140917512,21.2790548034,24.9519146602,-3.6728598568,867.2,883.2698119373,56.9860837866,-77.4446378686,4.6122396643,4.6122396643,22.6353862379,41.1803713528,960.0787329429,868.795,777.511267057,30.45,820.8675,913.0825,13.4792854545,10.4577695145,16.2720362062,39.1240012134,-85565187,0.0660146699,999173.4865524977,0.1767848633
2024-05-31 15:15:00+05:30,830.7,833.0,830.0,832.25,3507908,834.2428262146,874.0888514296,864.2311270275,839.7744251333,833.8742942261,763.7645768284,843.9506659784,892.462,41.6062686801,15.7611919565,23.1137701195,-7.352578163,831.75,872.9658495499,37.0110090358,-142.2963075787,-17.9890752962,-17.9890752962,8.8398307813,2.743902439,954.0449124218,871.69,789.3350875782,37.65,763.3475,899.6525,22.6272747057,9.0634002459,17.1194013394,34.6158535264,-89073095,0.5,1753954.0,0.18130507640000001
2024-05-31 14:45:00+05:30,827.85,830.95,826.1,830.7,4176440,834.2075742125,865.4110811437,861.1828427523,839.4503385214,833.8114369147,767.2181191456,846.7932645806,888.71428,41.177046358,11.1348185925,20.7179798141,-9.5831612215,829.25,864.2226796399,16.4264459399,-103.8885591191,-31.2043804997,-31.2043804997,-6.2623860471,5.3550640279,946.0133148702,874.625,803.2366851298,6.15,819.5725,837.4775,27.8566174609,7.8549468798,18.5510301556,29.7468518936,-93249535,0.8969072165,3745879.175257734,0.1979507428
2024-05-31 14:15:00+05:30,831.8,832.0,825.55,827.85,1768064,834.1443147676,857.8988649149,858.1525843203,839.0360407171,833.6933886589,768.781307231,849.0090717072,883.7051376,40.3527292949,7.1559241497,18.0055686812,-10.8496445315,828.4666666667,857.0714770453,3.5864879548,-80.5488812121,-38.7958421478,-38.7958421478,-20.8442645698,2.6604973973,940.8073317894,876.435,812.0626682106,6.45,820.0675,837.4825,31.2451402282,6.8076206291,20.2435781653,25.1656892579,-95017599,-0.2868217054,-507119.1317829172,0.188647362
2024-05-31 13:45:00+05:30,831.05,833.5,830.5,831.75,1552636,834.12049074,852.669091932,855.7523493821,838.7758249772,833.6549057152,776.8931765079,850.7411569969,877.88962384,42.0619853917,4.2681188266,15.2580787103,-10.9899598837,831.9166666667,852.0405149695,5.0624456727,-58.4196664141,-41.8148920349,-41.8148920349,-32.4510474946,7.1717755928,938.8140537216,877.2675,815.7209462784,5.65,823.0475,840.9525,32.3216821401,10.2094954973,17.5444344099,36.7857652282,-93464963,-0.1666666667,-258772.6666666667,0.189914037
2024-05-31 13:15:00+05:30,827.6,831.8,827.35,831.05,1221594,834.0899385934,848.3452735456,853.5066812564,838.4999026566,833.6033234238,780.3438588571,852.073096892,872.655661456,41.8302856721,1.901113302,12.5866856286,-10.685572326600001,830.0666666667,847.645745309,5.3981106613,-53.5435608185,-43.619302617,-43.619302617,-38.8586043248,6.3620589936,939.3126491735,876.99,814.6673508265,4.45,823.5675,835.5825,31.8011530189,8.848229431,19.4453302245,31.2729452876,-94686557,0.6629213483,809820.7415730275,0.1960836715
2024-05-31 12:45:00+05:30,824.35,828.5,823.65,827.3,1107727,834.0223770153,844.1362188365,851.1242556877,838.0999061331,833.4785051382,779.4444729714,853.0455983975,867.9450953104,40.5418658914,-0.2741886139,10.0145107801,-10.288699394,826.4833333333,843.4132629138,5.8962146402,-54.0131888626,-45.2183620394,-45.2183620394,-42.3620997098,4.1548093341,940.9547172421,875.13,809.3052827579,7.4,814.81,837.34,30.19692815,7.6684655068,20.8788766145,26.8622748634,-95794284,0.5051546392,559573.4329896725,0.2006774655
2024-05-31 12:15:00+05:30,823.05,824.9,822.05,824.35,751706,833.926134458,840.1789750692,848.6902324433,837.6088380569,833.2977426602,779.7050256743,853.7056874252,862.6296838732,39.5108661989,-2.2106879655,7.569471031,-9.7801589965,823.7666666667,839.4839436644,4.3843238265,-52.7594730046,-46.3785329571,-46.3785329571,-44.2577724121,2.6361031519,942.5096197542,873.87,805.2303802458,5.25,815.1875,831.7625,28.6013349974,6.6460034393,21.9085377323,23.2747687989,-96545990,0.6140350877,461573.8596491491,0.2054437299
2024-05-31 11:45:00+05:30,822.45,825.65,821.5,823.05,1319840,833.8179142146,836.7531800553,846.3593022212,837.0888795549,833.094817063,781.6245231069,854.1147267856,856.9485281309,39.0397073241,-3.8063989907,5.2942970267,-9.1006960173,823.4,836.2671549315,2.9226511008,-46.4644114985,-46.3917450404,-46.3917450404,-45.4019856635,1.9770408163,939.6160234417,869.57,799.5239765583,4.15,817.9725,829.1775,26.4507185415,5.7598696474,22.5141618402,20.3715895623,-97865830,-0.2530120482,-333935.4216867705,0.2079986714
2024-05-31 11:15:00+05:30,820.5,822.65,817.1,822.45,1006733,833.7048006403,833.8925440443,844.185729292,836.566062428,832.8840286063,783.3820707962,854.3366482872,851.27676363,38.8096778723,-5.0610854179,3.2232205378,-8.2843059557,820.7333333333,833.1603906119,3.797959692,-48.0140748451,-46.6413342411,-46.6413342411,-46.1574935695,6.7807351077,936.1366404459,865.37,794.6033595541,5.95,811.6425,828.1075,23.6769206606,4.9918870277,22.6691963496,18.0466070675,-98872563,0.9279279279,934175.6666666907,0.20132428100000002
2024-05-31 10:45:00+05:30,825.15,825.5,818.25,820.4,1018797,833.5724145643,831.1940352354,842.0233902655,835.9887030555,832.636820119,783.0638637166,854.4262806022,845.1249461766,37.9861292833,-6.1499584259,1.348584745,-7.4985431709,821.3833333333,830.8049791562,4.3506184332,-40.0372768198,-45.6253254071,-45.6253254071,-46.2592344114,4.2940793754,931.8815728793,861.095,790.3084271207,7.25,812.0875,831.6625,20.3991532801,4.3263020907,22.3665239403,16.2077334399,-99891360,-0.4068965517,-414544.9862069029,0.1937809747
2024-05-31 10:15:00+05:30,822.65,825.55,822.0,825.15,1084987,833.4886094443,829.9852281883,840.4894456959,835.6016065178,832.4885662553,790.0024773449,854.4878851379,840.0804558648,41.1046908828,-6.5540616838,-0.2319445407,-6.322117143,824.2333333333,829.4906499916,7.1832552289,-25.7674433339,-42.5702666266,-42.5702666266,-45.3071678288,10.4749512036,926.2323442635,857.025,787.8176557365,5.15,816.0225,831.5275,12.3978087934,5.4025029844,19.3843207483,21.7958663952,-98806373,0.7746478873,840482.8873239545,0.18247581000000002
2024-05-31 09:45:00+05:30,829.65,829.8,822.65,822.65,1402365,833.3807625841,828.5181825507,838.8676779053,835.1390491422,832.2937431611,788.8722296104,854.502284965,835.9439738091,39.9655374393,-6.9954068381,-1.5846370002,-5.4107698379,825.0333333333,828.59918666,7.5213247998,-20.5027068018,-39.1752574228,-39.1752574228,-43.5030459244,7.7949438202,919.3739941374,852.765,786.1560058626,7.15,816.5725,835.8775,4.1356245177,4.6821692531,17.3511612509,21.2503926825,-100208738,-1.0,-1402365.0,0.1797107608
2024-05-31 09:15:00+05:30,830.7,835.0,828.75,829.65,2310713,833.3436405684,828.7445460405,838.0297071867,834.9430116728,832.2413918114,795.5450066494,854.544206583,828.75,44.5955109821,-6.7030657842,-2.608322757,-4.0947430272,831.1333333333,829.1060159946,13.0505861949,13.9604299726,-31.000536285,-31.000536285,-39.5928464354,20.8818635607,910.5478360728,848.74,786.9321639272,12.35,812.1525,851.5975,3.8711711289,4.5740361699,15.0376730841,23.3229858278,-97898025,-0.712,-1645227.656000017,0.1678599024
2024-05-30 15:15:00+05:30,825.25,829.15,824.8,828.9,1774114,833.2994252393,828.7756368324,837.1997338061,834.7271898274,832.1752256369,796.7505059844,854.594709631,829.15,44.2021698369,-6.4574644938,-3.3781511044,-3.0793133894,827.6166666667,828.808146129,31.5328650302,-9.9497653059,-27.7619561344,-27.7619561344,-35.1270041172,65.9217877095,900.432903389,844.725,789.017096611,4.85,820.1775,833.7725,3.7197339225,3.9641646806,13.5286145292,22.6617202049,-99672139,0.8850574713,1570192.8505747137,0.1609754301
2024-05-30 14:45:00+05:30,826.3,829.5,823.4,825.3,3041705,833.2198289683,828.0805094659,836.1179398237,834.3905044764,832.039082555,794.535455386,854.6102540125,823.4,42.2747123179,-6.4786319785,-3.9982472792,-2.4803846993,826.0666666667,828.2598502366,44.2045690454,-21.4221692852,-26.7866043114,-26.7866043114,-31.1810885384,45.8100558659,891.2657763386,841.0175,790.7692236614,6.1,818.215,834.685,3.69040525,3.4356093898,12.216853292,21.9493217117,-102713844,-0.3770491803,-1146872.3770492102,0.15668822300000002
2024-05-30 14:15:00+05:30,829.45,830.9,826.05,826.3,1118894,833.1509749487,827.7244075728,835.2253998397,834.1015578879,831.9254373559,796.9319098474,854.5992507651,823.4,43.0180070305,-6.3416135466,-4.4669205327,-1.8746930139,827.75,828.1578801892,54.3761638734,-4.9067134232,-23.4204672517,-23.4204672517,-27.2423909956,51.3966480447,882.0967308924,837.6625,793.2282691076,5.6,820.54,836.41,3.224371562,3.4074443461,10.5879395197,24.3469159459,-101594950,-0.8969072165,-1003544.1030927841,0.1417410147
